consumo_kwh,uso_horario_pico,cantidad_equipos,tipo_inmueble,horas_alto_consumo,categoria
608,True,14,Casa,8,Ineficiente
516,False,12,Casa,6,Moderado
451,True,12,Departamento,6,Ineficiente
723,True,24,Casa,4,Ineficiente
517,True,8,Casa,10,Ineficiente
708,False,21,Casa,11,Ineficiente
730,True,24,Casa,6,Moderado
633,True,17,Casa,7,Ineficiente
632,True,19,Casa,4,Moderado
423,False,13,Departamento,11,Ineficiente
350,True,5,Departamento,8,Ineficiente
396,True,6,Departamento,10,Ineficiente
648,True,15,Casa,10,Ineficiente
705,True,17,Casa,11,Ineficiente
524,True,14,Departamento,11,Ineficiente
673,False,23,Casa,6,Moderado
796,True,24,Casa,8,Ineficiente
680,True,23,Casa,4,Ineficiente
526,False,15,Casa,7,Moderado
598,True,13,Casa,9,Ineficiente
597,True,13,Casa,9,Ineficiente
592,True,16,Casa,3,Moderado
484,True,11,Casa,7,Ineficiente
472,True,13,Departamento,8,Ineficiente
374,True,9,Departamento,8,Ineficiente
385,False,12,Departamento,4,Moderado
397,False,8,Departamento,10,Ineficiente
346,False,11,Departamento,3,Moderado
627,True,14,Casa,12,Ineficiente
580,True,17,Casa,4,Moderado
792,True,23,Casa,12,Ineficiente
393,True,13,Departamento,3,Moderado
312,False,4,Departamento,12,Ineficiente
742,True,22,Casa,10,Ineficiente
287,False,9,Departamento,5,Eficiente
632,True,19,Casa,3,Ineficiente
348,True,8,Departamento,4,Ineficiente
527,True,10,Casa,5,Ineficiente
528,True,9,Casa,11,Ineficiente
470,False,13,Casa,7,Moderado
508,False,12,Casa,6,Moderado
730,True,23,Casa,4,Ineficiente
675,True,15,Casa,11,Ineficiente
523,True,13,Departamento,9,Ineficiente
651,False,17,Casa,9,Moderado
658,True,19,Casa,8,Ineficiente
276,False,5,Departamento,4,Moderado
268,True,6,Departamento,2,Ineficiente
624,True,16,Casa,6,Ineficiente
644,False,23,Casa,2,Moderado
682,True,21,Casa,7,Ineficiente
688,True,15,Casa,12,Ineficiente
373,True,8,Departamento,8,Ineficiente
615,True,14,Casa,6,Ineficiente
501,True,12,Casa,5,Moderado
371,True,12,Departamento,3,Moderado
579,False,18,Casa,6,Moderado
627,False,15,Casa,10,Ineficiente
364,False,8,Casa,5,Eficiente
347,True,8,Departamento,3,Ineficiente
491,False,9,Casa,7,Moderado
428,True,10,Departamento,9,Ineficiente
703,True,24,Casa,3,Moderado
744,True,21,Casa,10,Ineficiente
356,True,8,Departamento,8,Ineficiente
445,True,11,Departamento,3,Ineficiente
431,True,7,Departamento,12,Ineficiente
375,False,13,Departamento,6,Moderado
286,True,5,Departamento,6,Ineficiente
642,False,19,Casa,8,Moderado
626,True,19,Casa,6,Ineficiente
359,True,6,Departamento,12,Ineficiente
642,True,17,Casa,7,Ineficiente
371,False,7,Departamento,10,Ineficiente
449,True,13,Departamento,4,Ineficiente
633,True,19,Casa,4,Ineficiente
778,True,24,Casa,9,Ineficiente
440,True,9,Departamento,11,Ineficiente
614,False,17,Casa,7,Moderado
371,True,7,Departamento,11,Ineficiente
507,True,13,Casa,4,Moderado
378,False,14,Departamento,3,Eficiente
562,True,16,Casa,3,Moderado
296,False,9,Departamento,3,Moderado
433,False,9,Casa,6,Moderado
486,False,11,Casa,6,Moderado
440,True,12,Casa,2,Moderado
248,True,6,Departamento,3,Moderado
308,True,8,Departamento,3,Ineficiente
551,False,15,Casa,5,Moderado
666,True,19,Casa,8,Ineficiente
561,True,15,Casa,4,Moderado
355,False,10,Departamento,6,Moderado
458,True,9,Departamento,12,Ineficiente
593,False,13,Casa,10,Ineficiente
703,False,23,Casa,6,Moderado
659,True,15,Casa,10,Ineficiente
679,True,23,Casa,2,Moderado
815,True,23,Casa,10,Ineficiente
245,False,4,Departamento,6,Moderado
556,True,14,Casa,9,Ineficiente
350,True,4,Departamento,6,Ineficiente
717,False,24,Casa,7,Ineficiente
663,False,19,Casa,9,Ineficiente
271,False,9,Departamento,3,Moderado
373,True,7,Departamento,4,Ineficiente
449,True,10,Departamento,12,Ineficiente
733,True,21,Casa,10,Ineficiente
422,True,8,Casa,6,Ineficiente
271,False,5,Departamento,6,Moderado
510,False,11,Casa,10,Ineficiente
509,False,12,Casa,11,Ineficiente
498,False,14,Casa,4,Moderado
613,True,17,Casa,5,Ineficiente
486,True,14,Departamento,8,Ineficiente
487,True,14,Casa,3,Moderado
504,True,8,Casa,9,Ineficiente
492,False,14,Casa,6,Moderado
615,True,18,Casa,2,Moderado
522,False,16,Casa,4,Moderado
685,False,19,Casa,10,Ineficiente
497,True,10,Casa,6,Ineficiente
362,True,6,Departamento,9,Ineficiente
498,True,11,Casa,2,Ineficiente
680,True,20,Casa,8,Ineficiente
366,False,11,Departamento,8,Ineficiente
338,True,4,Departamento,9,Ineficiente
467,False,14,Casa,4,Moderado
618,False,23,Casa,2,Eficiente
493,True,8,Casa,12,Ineficiente
482,False,13,Departamento,10,Ineficiente
314,False,12,Departamento,2,Moderado
317,False,5,Departamento,12,Ineficiente
620,True,18,Casa,7,Ineficiente
345,True,5,Departamento,10,Ineficiente
439,True,9,Casa,3,Ineficiente
577,True,14,Casa,5,Ineficiente
598,False,22,Casa,3,Moderado
234,False,5,Departamento,5,Moderado
433,False,9,Casa,3,Moderado
375,True,10,Departamento,2,Ineficiente
570,True,11,Casa,12,Ineficiente
570,False,18,Casa,4,Moderado
564,True,9,Casa,9,Ineficiente
701,True,23,Casa,6,Ineficiente
264,True,6,Departamento,5,Ineficiente
663,True,20,Casa,6,Ineficiente
334,True,6,Departamento,7,Ineficiente
370,True,9,Departamento,7,Ineficiente
367,True,7,Departamento,6,Ineficiente
601,False,14,Casa,12,Ineficiente
547,True,13,Casa,7,Ineficiente
576,False,15,Casa,10,Moderado
324,True,7,Departamento,6,Ineficiente
366,False,9,Departamento,7,Moderado
455,True,9,Casa,5,Moderado
361,True,11,Departamento,4,Moderado
677,True,18,Casa,7,Ineficiente
345,False,6,Departamento,12,Ineficiente
607,True,14,Casa,12,Ineficiente
457,True,11,Departamento,6,Ineficiente
509,False,13,Casa,5,Eficiente
290,True,4,Departamento,6,Ineficiente
325,True,5,Departamento,8,Ineficiente
395,True,13,Departamento,2,Moderado
423,True,9,Casa,2,Moderado
580,True,11,Casa,12,Ineficiente
488,True,13,Casa,2,Moderado
665,False,24,Casa,3,Moderado
520,False,12,Casa,10,Moderado
438,True,12,Departamento,6,Ineficiente
652,True,16,Casa,10,Ineficiente
398,False,8,Casa,6,Moderado
437,False,8,Casa,8,Moderado
531,False,13,Casa,7,Moderado
304,True,10,Departamento,3,Moderado
586,False,18,Casa,4,Moderado
249,False,6,Departamento,6,Moderado
437,True,8,Casa,5,Ineficiente
434,True,12,Departamento,12,Ineficiente
477,True,13,Departamento,7,Ineficiente
478,True,8,Casa,9,Ineficiente
321,False,7,Departamento,9,Ineficiente
538,False,16,Casa,4,Moderado
236,False,7,Departamento,5,Moderado
657,False,24,Casa,2,Moderado
323,True,7,Departamento,3,Ineficiente
413,True,8,Departamento,10,Ineficiente
438,False,12,Departamento,11,Ineficiente
458,True,10,Departamento,11,Ineficiente
441,True,9,Casa,3,Moderado
563,True,12,Casa,7,Ineficiente
570,True,11,Casa,8,Ineficiente
471,False,11,Casa,7,Moderado
438,True,10,Departamento,9,Ineficiente
708,True,20,Casa,10,Ineficiente
416,False,11,Departamento,9,Ineficiente
399,False,12,Departamento,6,Moderado
293,False,5,Departamento,9,Ineficiente
767,True,21,Casa,11,Ineficiente
322,False,5,Departamento,11,Ineficiente
452,False,13,Departamento,10,Ineficiente
708,True,21,Casa,9,Ineficiente
230,False,5,Departamento,3,Moderado
256,True,5,Departamento,3,Ineficiente
683,False,23,Casa,4,Moderado
589,True,15,Casa,8,Ineficiente
551,True,10,Casa,10,Ineficiente
490,True,8,Casa,9,Ineficiente
533,True,9,Casa,10,Ineficiente
723,True,22,Casa,7,Ineficiente
509,False,17,Casa,2,Moderado
665,False,21,Casa,5,Moderado
323,False,9,Departamento,7,Moderado
705,True,20,Casa,7,Ineficiente
273,False,6,Departamento,9,Moderado
477,True,12,Casa,2,Ineficiente
742,False,20,Casa,12,Ineficiente
652,True,21,Casa,3,Ineficiente
463,True,10,Casa,3,Moderado
720,False,22,Casa,7,Ineficiente
438,False,11,Departamento,12,Ineficiente
482,False,10,Casa,8,Moderado
331,False,10,Departamento,3,Moderado
272,True,5,Departamento,6,Ineficiente
613,False,19,Casa,7,Ineficiente
650,True,19,Casa,5,Ineficiente
363,True,13,Departamento,2,Moderado
759,True,24,Casa,4,Ineficiente
665,True,15,Casa,11,Ineficiente
379,False,8,Departamento,10,Ineficiente
685,True,18,Casa,7,Ineficiente
451,True,14,Departamento,3,Ineficiente
439,True,10,Departamento,10,Ineficiente
570,True,17,Casa,5,Moderado
650,False,18,Casa,12,Ineficiente
525,False,13,Casa,9,Moderado
590,True,11,Casa,11,Ineficiente
685,True,19,Casa,8,Ineficiente
501,True,14,Departamento,12,Ineficiente
629,False,20,Casa,4,Moderado
602,True,12,Casa,9,Ineficiente
349,True,6,Departamento,5,Ineficiente
341,False,13,Departamento,3,Moderado
549,True,14,Departamento,12,Ineficiente
534,False,16,Casa,6,Eficiente
433,True,12,Departamento,2,Ineficiente
578,False,15,Casa,9,Moderado
757,True,23,Casa,9,Ineficiente
513,True,13,Casa,4,Moderado
285,True,6,Departamento,2,Ineficiente
452,False,10,Casa,5,Moderado
584,False,17,Casa,10,Moderado
543,True,8,Casa,10,Ineficiente
613,False,21,Casa,2,Moderado
512,False,13,Departamento,12,Ineficiente
328,False,5,Departamento,8,Ineficiente
307,False,7,Departamento,7,Moderado
686,True,18,Casa,8,Ineficiente
623,False,19,Casa,8,Moderado
647,True,17,Casa,9,Ineficiente
644,True,14,Casa,9,Ineficiente
610,True,14,Casa,11,Ineficiente
338,False,5,Departamento,12,Ineficiente
411,False,11,Casa,3,Moderado
387,False,8,Casa,5,Moderado
607,False,20,Casa,5,Eficiente
668,False,16,Casa,12,Ineficiente
677,True,16,Casa,11,Ineficiente
508,True,13,Departamento,9,Ineficiente
309,True,9,Departamento,4,Moderado
373,True,10,Departamento,4,Ineficiente
505,True,13,Casa,3,Moderado
677,True,22,Casa,2,Ineficiente
548,False,10,Casa,9,Ineficiente
584,False,18,Casa,10,Moderado
346,True,4,Departamento,10,Ineficiente
579,False,10,Casa,12,Ineficiente
664,True,18,Casa,9,Ineficiente
671,False,22,Casa,6,Moderado
645,True,20,Casa,2,Moderado
445,True,13,Departamento,10,Ineficiente
524,False,13,Casa,7,Moderado
717,True,22,Casa,8,Ineficiente
656,True,14,Casa,9,Ineficiente
707,True,22,Casa,6,Ineficiente
292,False,7,Departamento,7,Moderado
379,False,9,Departamento,8,Ineficiente
469,True,12,Departamento,8,Ineficiente
302,False,8,Departamento,3,Moderado
760,True,18,Casa,12,Ineficiente
352,True,11,Departamento,2,Moderado
629,True,13,Casa,9,Ineficiente
624,False,17,Casa,6,Moderado
509,True,14,Departamento,11,Ineficiente
588,True,18,Casa,3,Ineficiente
410,True,12,Departamento,4,Ineficiente
486,True,9,Casa,7,Ineficiente
418,False,8,Departamento,11,Ineficiente
369,True,9,Departamento,7,Ineficiente
403,True,8,Departamento,9,Ineficiente
305,True,6,Departamento,6,Ineficiente
471,True,14,Departamento,6,Ineficiente
493,False,8,Casa,8,Ineficiente
800,True,21,Casa,11,Ineficiente
524,True,11,Casa,6,Ineficiente
496,True,12,Departamento,10,Ineficiente
664,True,18,Casa,7,Ineficiente
368,False,10,Departamento,8,Moderado
769,False,23,Casa,9,Ineficiente
709,True,20,Casa,6,Ineficiente
438,True,8,Departamento,12,Ineficiente
668,False,23,Casa,5,Moderado
538,False,13,Casa,9,Moderado
763,True,21,Casa,11,Ineficiente
471,False,14,Departamento,10,Ineficiente
260,False,6,Departamento,2,Moderado
628,True,18,Casa,4,Moderado
461,True,10,Casa,5,Moderado
591,False,18,Casa,8,Moderado
361,True,6,Departamento,7,Ineficiente
455,False,14,Departamento,11,Moderado
575,False,14,Casa,11,Ineficiente
639,False,17,Casa,12,Ineficiente
562,True,18,Casa,2,Moderado
320,True,6,Departamento,5,Ineficiente
333,True,6,Departamento,7,Ineficiente
538,False,17,Casa,4,Moderado
666,False,21,Casa,3,Moderado
517,False,19,Casa,3,Eficiente
381,True,7,Departamento,11,Ineficiente
551,False,17,Casa,5,Moderado
252,False,9,Departamento,2,Eficiente
423,True,5,Departamento,11,Ineficiente
643,True,17,Casa,3,Moderado
476,False,9,Casa,11,Moderado
699,False,24,Casa,3,Moderado
318,False,8,Departamento,5,Moderado
426,True,10,Departamento,5,Ineficiente
292,True,7,Departamento,2,Ineficiente
468,False,9,Casa,8,Moderado
709,False,21,Casa,8,Moderado
353,False,5,Departamento,11,Ineficiente
427,False,10,Departamento,12,Ineficiente
641,True,16,Casa,11,Ineficiente
338,False,7,Departamento,11,Ineficiente
194,True,4,Departamento,2,Moderado
768,True,20,Casa,12,Ineficiente
402,True,8,Departamento,9,Ineficiente
383,False,8,Departamento,11,Ineficiente
285,False,5,Departamento,8,Moderado
654,True,19,Casa,8,Ineficiente
702,True,17,Casa,12,Ineficiente
415,False,12,Departamento,7,Moderado
535,True,14,Casa,5,Moderado
631,False,16,Casa,12,Ineficiente
570,True,13,Casa,9,Ineficiente
689,True,23,Casa,3,Ineficiente
284,True,4,Departamento,8,Ineficiente
366,True,10,Departamento,4,Moderado
747,True,23,Casa,4,Ineficiente
544,True,12,Casa,8,Ineficiente
689,True,23,Casa,4,Ineficiente
363,True,9,Departamento,6,Ineficiente
329,False,7,Departamento,9,Moderado
601,True,14,Casa,5,Ineficiente
438,True,9,Departamento,8,Ineficiente
444,False,14,Departamento,8,Ineficiente
353,False,13,Departamento,3,Eficiente
334,True,7,Departamento,9,Ineficiente
471,False,9,Casa,11,Moderado
398,False,12,Departamento,11,Ineficiente
662,False,18,Casa,10,Ineficiente
442,True,10,Departamento,7,Ineficiente
378,False,12,Departamento,6,Moderado
394,True,12,Departamento,2,Ineficiente
285,True,8,Departamento,2,Moderado
631,False,20,Casa,10,Moderado
666,True,20,Casa,5,Ineficiente
331,False,11,Departamento,2,Eficiente
403,True,4,Departamento,12,Ineficiente
572,True,8,Casa,11,Ineficiente
529,False,16,Casa,4,Eficiente
531,True,10,Casa,7,Ineficiente
341,False,5,Departamento,12,Ineficiente
478,False,13,Departamento,12,Ineficiente
451,False,8,Casa,9,Moderado
679,True,17,Casa,11,Ineficiente
250,True,4,Departamento,3,Moderado
429,False,10,Departamento,9,Ineficiente
625,False,22,Casa,2,Moderado
612,True,10,Casa,12,Ineficiente
429,False,12,Casa,3,Moderado
525,False,16,Casa,9,Moderado
572,False,16,Casa,8,Moderado
376,True,10,Departamento,6,Ineficiente
311,True,4,Departamento,11,Ineficiente
375,True,9,Departamento,3,Ineficiente
393,True,9,Departamento,10,Ineficiente
448,False,9,Casa,6,Moderado
691,True,16,Casa,9,Ineficiente
663,False,24,Casa,5,Moderado
503,True,8,Casa,10,Ineficiente
454,True,8,Departamento,11,Ineficiente
374,True,8,Departamento,8,Ineficiente
451,True,9,Casa,3,Moderado
596,True,16,Casa,4,Moderado
275,True,5,Departamento,3,Ineficiente
458,False,11,Casa,6,Moderado
459,True,11,Casa,3,Ineficiente
333,True,8,Departamento,6,Ineficiente
360,False,7,Departamento,10,Ineficiente
462,True,11,Casa,3,Ineficiente
808,True,23,Casa,10,Ineficiente
514,True,13,Departamento,8,Ineficiente
726,True,23,Casa,8,Ineficiente
632,False,19,Casa,6,Moderado
394,True,5,Departamento,9,Ineficiente
544,False,15,Casa,8,Moderado
322,False,6,Departamento,7,Moderado
601,True,17,Casa,3,Ineficiente
388,False,10,Departamento,7,Moderado
568,True,17,Casa,3,Moderado
622,True,17,Casa,2,Ineficiente
600,True,14,Casa,10,Ineficiente
477,True,8,Casa,6,Ineficiente
455,True,10,Departamento,11,Ineficiente
452,True,9,Departamento,11,Ineficiente
631,False,22,Casa,5,Eficiente
511,False,11,Casa,12,Ineficiente
458,True,11,Departamento,9,Ineficiente
270,False,6,Departamento,6,Moderado
447,False,9,Casa,8,Moderado
684,True,21,Casa,4,Ineficiente
729,True,23,Casa,9,Ineficiente
481,True,11,Departamento,9,Ineficiente
457,True,9,Casa,4,Ineficiente
464,True,10,Departamento,10,Ineficiente
672,True,17,Casa,9,Ineficiente
246,False,6,Departamento,2,Moderado
683,True,20,Casa,9,Ineficiente
562,True,8,Casa,12,Ineficiente
527,True,12,Casa,5,Ineficiente
415,True,11,Departamento,7,Ineficiente
769,True,22,Casa,11,Ineficiente
806,True,24,Casa,10,Ineficiente
690,False,23,Casa,6,Moderado
715,True,20,Casa,8,Ineficiente
408,True,11,Departamento,2,Moderado
401,True,9,Departamento,10,Ineficiente
382,False,10,Departamento,7,Moderado
503,False,9,Casa,12,Ineficiente
395,True,9,Departamento,5,Ineficiente
747,True,21,Casa,7,Ineficiente
645,True,18,Casa,6,Ineficiente
614,True,17,Casa,4,Moderado
506,False,10,Casa,8,Moderado
451,True,13,Departamento,4,Ineficiente
257,False,5,Departamento,3,Moderado
269,True,4,Departamento,5,Ineficiente
634,True,17,Casa,8,Ineficiente
513,False,15,Casa,6,Moderado
720,True,20,Casa,10,Ineficiente
545,False,12,Casa,11,Ineficiente
571,True,13,Casa,8,Ineficiente
809,True,24,Casa,10,Ineficiente
656,False,18,Casa,10,Ineficiente
693,True,23,Casa,3,Ineficiente
393,True,12,Departamento,2,Moderado
453,True,8,Departamento,12,Ineficiente
338,False,11,Departamento,5,Moderado
354,True,7,Departamento,5,Ineficiente
463,True,11,Casa,3,Ineficiente
336,True,6,Departamento,4,Ineficiente
341,True,8,Departamento,4,Ineficiente
561,False,16,Casa,6,Moderado
566,True,19,Casa,2,Moderado
488,False,14,Departamento,10,Ineficiente
517,True,9,Casa,9,Ineficiente
636,False,18,Casa,9,Ineficiente
551,False,17,Casa,4,Moderado
485,False,13,Casa,3,Moderado
451,True,9,Casa,2,Ineficiente
503,True,9,Casa,7,Ineficiente
670,False,17,Casa,11,Ineficiente
665,True,23,Casa,2,Moderado
364,True,5,Departamento,12,Ineficiente
426,False,8,Casa,6,Moderado
651,True,15,Casa,10,Ineficiente
770,False,23,Casa,12,Ineficiente
466,True,13,Departamento,10,Ineficiente
625,False,22,Casa,5,Moderado
678,True,19,Casa,8,Ineficiente
370,True,7,Departamento,12,Ineficiente
346,False,8,Departamento,8,Ineficiente
681,True,21,Casa,5,Ineficiente
383,False,13,Departamento,6,Moderado
726,False,22,Casa,12,Ineficiente
601,True,13,Casa,10,Ineficiente
582,False,18,Casa,8,Moderado
649,True,18,Casa,8,Ineficiente
459,False,13,Departamento,11,Ineficiente
495,True,9,Casa,8,Ineficiente
601,False,16,Casa,10,Ineficiente
322,True,4,Departamento,6,Ineficiente
396,True,8,Departamento,7,Ineficiente
474,True,11,Casa,4,Moderado
215,True,4,Departamento,2,Moderado
756,True,21,Casa,12,Ineficiente
427,True,12,Departamento,3,Ineficiente
307,True,6,Departamento,9,Ineficiente
333,True,9,Departamento,2,Moderado
621,True,14,Casa,11,Ineficiente
802,True,24,Casa,8,Ineficiente
773,True,24,Casa,6,Ineficiente
526,True,13,Casa,7,Ineficiente
661,False,18,Casa,9,Moderado
191,False,5,Departamento,5,Eficiente
614,True,15,Casa,7,Moderado
685,False,18,Casa,12,Ineficiente
487,True,14,Departamento,4,Ineficiente
607,False,17,Casa,8,Moderado
290,True,7,Departamento,3,Ineficiente
525,True,11,Casa,9,Ineficiente
728,False,22,Casa,8,Ineficiente
710,False,20,Casa,9,Ineficiente
431,True,9,Casa,3,Moderado
427,True,13,Departamento,4,Ineficiente
708,False,23,Casa,5,Moderado
627,False,16,Casa,10,Moderado
627,False,20,Casa,6,Moderado
490,True,10,Casa,7,Ineficiente
291,True,8,Departamento,2,Ineficiente
688,True,20,Casa,5,Ineficiente
429,True,13,Departamento,5,Moderado
338,True,4,Departamento,11,Ineficiente
611,False,16,Casa,9,Ineficiente
435,True,10,Departamento,9,Ineficiente
503,False,9,Casa,11,Ineficiente
554,True,13,Casa,7,Ineficiente
613,True,15,Casa,9,Ineficiente
480,True,13,Departamento,10,Ineficiente
360,True,7,Departamento,6,Ineficiente
370,False,8,Casa,2,Eficiente
338,True,9,Departamento,2,Moderado
561,True,17,Casa,3,Moderado
496,True,11,Casa,3,Moderado
504,True,10,Casa,6,Ineficiente
340,False,7,Departamento,8,Ineficiente
393,True,8,Departamento,8,Ineficiente
591,False,18,Casa,5,Moderado
592,False,21,Casa,5,Moderado
651,True,13,Casa,12,Ineficiente
685,True,19,Casa,11,Ineficiente
633,False,20,Casa,4,Moderado
440,False,11,Departamento,12,Ineficiente
654,True,23,Casa,3,Moderado
470,True,10,Casa,4,Ineficiente
477,True,9,Casa,9,Ineficiente
376,True,10,Departamento,2,Ineficiente
408,True,12,Departamento,5,Ineficiente
494,True,10,Casa,8,Ineficiente
467,True,13,Departamento,6,Ineficiente
657,True,21,Casa,3,Ineficiente
444,True,9,Casa,2,Ineficiente
713,False,24,Casa,7,Moderado
615,True,15,Casa,6,Ineficiente
543,False,17,Casa,4,Eficiente
375,True,7,Departamento,12,Ineficiente
360,False,8,Departamento,12,Ineficiente
551,True,14,Departamento,12,Ineficiente
528,True,10,Casa,10,Ineficiente
667,True,19,Casa,4,Moderado
349,True,11,Departamento,3,Moderado
495,False,11,Casa,6,Moderado
786,True,24,Casa,10,Ineficiente
718,False,21,Casa,9,Ineficiente
313,True,4,Departamento,7,Ineficiente
639,True,19,Casa,4,Ineficiente
561,True,12,Casa,7,Ineficiente
346,False,8,Departamento,6,Moderado
447,True,10,Casa,2,Moderado
621,False,22,Casa,6,Moderado
749,True,21,Casa,8,Ineficiente
637,False,18,Casa,10,Moderado
394,True,9,Departamento,2,Ineficiente
475,True,11,Casa,4,Moderado
685,True,19,Casa,9,Ineficiente
337,True,5,Departamento,7,Ineficiente
326,True,5,Departamento,6,Ineficiente
467,True,10,Departamento,11,Ineficiente
609,True,19,Casa,3,Moderado
677,True,23,Casa,4,Moderado
416,True,14,Departamento,3,Ineficiente
203,True,4,Departamento,2,Eficiente
716,True,18,Casa,8,Ineficiente
582,False,20,Casa,4,Eficiente
576,False,16,Casa,8,Moderado
456,True,11,Departamento,8,Ineficiente
650,False,19,Casa,9,Ineficiente
497,False,16,Casa,2,Eficiente
673,True,20,Casa,6,Ineficiente
495,True,13,Departamento,11,Ineficiente
447,False,13,Departamento,10,Ineficiente
704,True,17,Casa,12,Ineficiente
332,False,9,Departamento,8,Ineficiente
349,False,11,Departamento,2,Eficiente
786,True,24,Casa,9,Ineficiente
638,True,20,Casa,4,Ineficiente
657,True,20,Casa,5,Ineficiente
342,True,6,Departamento,5,Ineficiente
703,True,17,Casa,11,Ineficiente
438,True,10,Departamento,9,Ineficiente
387,True,13,Departamento,2,Moderado
511,True,8,Casa,9,Ineficiente
337,True,4,Departamento,10,Ineficiente
822,True,23,Casa,10,Ineficiente
712,True,22,Casa,6,Ineficiente
499,True,14,Departamento,5,Ineficiente
317,True,6,Departamento,5,Ineficiente
654,False,20,Casa,10,Moderado
479,True,8,Departamento,9,Ineficiente
492,True,14,Departamento,11,Ineficiente
696,False,23,Casa,11,Ineficiente
279,True,5,Departamento,8,Ineficiente
748,False,24,Casa,4,Moderado
682,True,18,Casa,5,Ineficiente
593,False,15,Casa,10,Ineficiente
362,False,8,Departamento,9,Ineficiente
391,True,12,Departamento,2,Ineficiente
662,True,23,Casa,4,Ineficiente
746,False,21,Casa,11,Ineficiente
331,False,9,Departamento,3,Moderado
637,False,24,Casa,3,Moderado
405,True,8,Departamento,9,Ineficiente
326,False,8,Departamento,7,Moderado
467,True,8,Casa,7,Ineficiente
350,True,9,Departamento,5,Ineficiente
662,True,22,Casa,2,Moderado
347,True,4,Departamento,12,Ineficiente
474,False,14,Departamento,8,Ineficiente
468,True,12,Departamento,9,Ineficiente
659,True,22,Casa,3,Ineficiente
207,False,4,Departamento,3,Moderado
616,False,22,Casa,2,Eficiente
606,True,17,Casa,5,Moderado
723,True,21,Casa,7,Ineficiente
544,True,13,Casa,6,Ineficiente
668,True,21,Casa,5,Ineficiente
386,True,12,Departamento,5,Ineficiente
528,True,14,Departamento,11,Ineficiente
534,True,9,Casa,8,Ineficiente
390,False,11,Departamento,8,Ineficiente
538,True,15,Casa,3,Ineficiente
330,True,6,Departamento,8,Ineficiente
335,True,11,Departamento,3,Moderado
496,True,9,Casa,5,Ineficiente
289,True,6,Departamento,2,Ineficiente
606,True,15,Casa,6,Ineficiente
689,True,23,Casa,2,Moderado
310,True,7,Departamento,5,Ineficiente
717,True,20,Casa,10,Ineficiente
736,True,22,Casa,9,Ineficiente
417,False,8,Casa,7,Moderado
404,True,9,Departamento,9,Ineficiente
578,True,13,Casa,6,Ineficiente
769,True,21,Casa,8,Ineficiente
366,False,10,Departamento,9,Ineficiente
371,False,10,Departamento,8,Moderado
598,True,16,Casa,5,Ineficiente
427,False,10,Casa,6,Moderado
684,True,17,Casa,11,Ineficiente
724,False,24,Casa,7,Moderado
639,True,14,Casa,12,Ineficiente
424,True,10,Departamento,7,Ineficiente
355,True,5,Departamento,10,Ineficiente
295,True,5,Departamento,11,Ineficiente
688,True,24,Casa,3,Ineficiente
390,True,7,Departamento,7,Ineficiente
558,True,14,Casa,4,Ineficiente
307,True,11,Departamento,3,Moderado
425,True,13,Departamento,7,Ineficiente
674,False,22,Casa,5,Moderado
337,False,10,Departamento,6,Moderado
546,False,19,Casa,6,Moderado
264,False,5,Departamento,4,Moderado
458,False,10,Casa,5,Moderado
560,True,16,Casa,4,Ineficiente
434,True,9,Departamento,8,Ineficiente
501,True,14,Casa,2,Moderado
375,True,9,Departamento,7,Ineficiente
661,False,23,Casa,5,Moderado
265,True,8,Departamento,2,Moderado
224,False,5,Departamento,2,Moderado
762,True,24,Casa,6,Ineficiente
494,False,13,Casa,6,Moderado
592,True,11,Casa,11,Ineficiente
445,True,8,Casa,8,Ineficiente
565,False,16,Casa,5,Moderado
489,True,12,Departamento,10,Ineficiente
403,True,12,Departamento,5,Ineficiente
323,True,4,Departamento,8,Ineficiente
374,True,10,Departamento,6,Ineficiente
460,True,12,Departamento,6,Ineficiente
404,True,9,Departamento,7,Ineficiente
740,True,21,Casa,9,Ineficiente
295,True,5,Departamento,6,Ineficiente
338,True,7,Departamento,4,Ineficiente
512,False,11,Casa,7,Moderado
564,False,16,Casa,3,Moderado
645,True,17,Casa,9,Ineficiente
571,True,11,Casa,9,Ineficiente
335,True,6,Departamento,4,Moderado
661,False,20,Casa,9,Moderado
697,False,19,Casa,10,Ineficiente
409,False,13,Departamento,6,Ineficiente
633,True,19,Casa,6,Ineficiente
653,True,19,Casa,7,Ineficiente
718,True,23,Casa,8,Ineficiente
372,True,10,Departamento,4,Ineficiente
410,True,11,Departamento,6,Ineficiente
597,True,18,Casa,2,Moderado
476,False,11,Departamento,12,Ineficiente
556,True,10,Casa,11,Ineficiente
417,False,14,Departamento,6,Moderado
398,True,11,Departamento,5,Ineficiente
293,False,12,Departamento,2,Eficiente
745,False,24,Casa,8,Ineficiente
228,False,6,Departamento,2,Eficiente
282,False,4,Departamento,9,Ineficiente
542,False,12,Casa,11,Ineficiente
328,True,8,Departamento,3,Ineficiente
524,True,10,Casa,11,Ineficiente
243,False,4,Departamento,6,Moderado
682,False,23,Casa,7,Moderado
310,False,5,Departamento,10,Ineficiente
477,True,9,Casa,8,Ineficiente
718,True,21,Casa,7,Ineficiente
650,False,21,Casa,6,Eficiente
395,False,8,Casa,7,Moderado
826,True,23,Casa,12,Ineficiente
688,True,22,Casa,5,Ineficiente
656,True,22,Casa,2,Ineficiente
726,True,19,Casa,10,Ineficiente
